smartmoneyconcepts not installed — SMC confluence disabled
2026-04-01 04:54:05 [INFO    ] backtest_scalping              Loading primary M5 data from data/backtest_cache/XAUUSD_M5_all.csv
2026-04-01 04:54:32 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2935.11000 (RSI=14.0, extreme oversold)
2026-04-01 04:54:32 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2935.04000 (RSI=13.9, extreme oversold)
2026-04-01 04:54:32 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2934.33000 (RSI=12.6, extreme oversold)
2026-04-01 04:54:32 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2933.50000 (RSI=13.2, extreme oversold)
2026-04-01 04:54:32 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2951.77000 (RSI=87.2, extreme overbought)
2026-04-01 04:54:33 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2925.48000 (RSI=14.1, extreme oversold)
2026-04-01 04:54:33 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2923.90000 (RSI=14.3, extreme oversold)
2026-04-01 04:54:33 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2921.74000 (RSI=10.9, extreme oversold)
2026-04-01 04:54:33 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2919.95000 (RSI=8.9, extreme oversold)
2026-04-01 04:54:33 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2918.99000 (RSI=8.0, extreme oversold)
2026-04-01 04:54:33 [INFO    ] src.backtesting.scalping_engine   Bar 10000/86741 (12%)
2026-04-01 04:54:34 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2932.13000 (RSI=85.2, extreme overbought)
2026-04-01 04:54:34 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2934.24000 (RSI=91.5, extreme overbought)
2026-04-01 04:54:34 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2936.82000 (RSI=12.6, extreme oversold)
2026-04-01 04:54:34 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2935.69000 (RSI=10.6, extreme oversold)
2026-04-01 04:54:34 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: SELL @ 2949.66000 (RSI=86.2, extreme overbought)
2026-04-01 04:54:35 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2936.42000 (RSI=14.1, extreme oversold)
2026-04-01 04:54:35 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2926.63000 (RSI=15.0, extreme oversold)
2026-04-01 04:54:35 [INFO    ] src.analysis.strategies.m5_mean_reversion M5 Mean Rev [XAUUSD]: BUY @ 2925.89000 (RSI=14.2, extreme oversold)
