time,open,high,low,close,volume,tick_volume,spread
2022-11-02T18:00:00+00:00,32589.58,32675.58,32582.58,32635.58,3338,285,0
2022-11-02T19:00:00+00:00,32636.58,32656.58,32528.58,32620.58,2790,285,0
2022-11-02T20:00:00+00:00,32622.58,32760.58,32599.58,32710.53,2407,285,0
2022-11-02T21:00:00+00:00,32712.03,33113.58,32392.58,32535.53,5985,285,0
2022-11-02T22:00:00+00:00,32527.58,32743.23,32166.58,32170.58,5423,285,0
2022-11-02T23:00:00+00:00,32164.43,32219.43,32126.43,32190.03,2281,315,0
2022-11-03T01:00:00+00:00,32185.03,32213.43,32107.43,32136.43,1247,315,0
2022-11-03T02:00:00+00:00,32135.43,32138.43,32091.43,32113.43,1453,315,0
2022-11-03T03:00:00+00:00,32112.43,32167.43,32092.43,32159.43,1392,315,0
2022-11-03T04:00:00+00:00,32159.43,32245.43,32147.43,32216.43,1771,315,0
2022-11-03T05:00:00+00:00,32216.43,32252.43,32206.43,32220.43,1244,315,0
2022-11-03T06:00:00+00:00,32221.43,32267.43,32221.43,32245.43,1025,315,0
2022-11-03T07:00:00+00:00,32246.43,32259.43,32226.43,32235.43,741,315,0
2022-11-03T08:00:00+00:00,32235.43,32279.43,32230.43,32242.43,1203,315,0
2022-11-03T09:00:00+00:00,32243.43,32246.43,32184.43,32211.43,1272,315,0
2022-11-03T10:00:00+00:00,32212.43,32251.43,32140.43,32196.43,2337,315,0
2022-11-03T11:00:00+00:00,32195.43,32244.43,32118.43,32163.43,3178,315,0
2022-11-03T12:00:00+00:00,32160.43,32198.93,32095.43,32141.93,2573,315,0
2022-11-03T13:00:00+00:00,32141.93,32162.43,32001.43,32036.43,2287,315,0
2022-11-03T14:00:00+00:00,32035.43,32057.43,31971.93,32012.43,2342,315,0
2022-11-03T15:00:00+00:00,32014.43,32068.43,31919.43,31921.43,3392,315,0
2022-11-03T16:00:00+00:00,31923.43,32045.58,31761.58,31770.58,4527,285,0
2022-11-03T17:00:00+00:00,31822.58,32086.58,31743.58,32080.58,4834,285,0
2022-11-03T18:00:00+00:00,32081.58,32099.58,31950.58,32038.58,4321,285,0
2022-11-03T19:00:00+00:00,32040.58,32205.58,32022.58,32168.58,3951,285,0
2022-11-03T20:00:00+00:00,32166.58,32180.58,32062.58,32062.58,3223,285,0
2022-11-03T21:00:00+00:00,32062.58,32196.58,32042.58,32191.58,3199,285,0
2022-11-03T22:00:00+00:00,32189.93,32202.58,31999.58,32018.58,3460,285,0
2022-11-03T23:00:00+00:00,32009.03,32078.43,32001.43,32012.03,1359,315,0
2022-11-04T01:00:00+00:00,31985.03,32008.43,31937.43,31963.43,968,315,0
2022-11-04T02:00:00+00:00,31963.43,31974.43,31941.43,31963.43,928,315,0
2022-11-04T03:00:00+00:00,31963.43,32006.43,31963.43,31983.43,1308,315,0
2022-11-04T04:00:00+00:00,31983.43,32001.43,31944.43,32001.43,1559,315,0
2022-11-04T05:00:00+00:00,32001.43,32011.43,31979.43,31992.43,999,315,0
2022-11-04T06:00:00+00:00,31992.43,32006.43,31981.43,32001.43,920,315,0
2022-11-04T07:00:00+00:00,32001.43,32074.43,31992.43,32065.43,1046,315,0
2022-11-04T08:00:00+00:00,32062.43,32088.43,32048.43,32049.43,1539,315,0
2022-11-04T09:00:00+00:00,32050.43,32154.43,32044.43,32122.43,1687,315,0
2022-11-04T10:00:00+00:00,32120.43,32144.43,32041.43,32065.43,2352,315,0
2022-11-04T11:00:00+00:00,32059.43,32143.93,32053.43,32139.43,2707,315,0
2022-11-04T12:00:00+00:00,32137.93,32212.43,32120.43,32174.43,2409,315,0
2022-11-04T13:00:00+00:00,32172.43,32247.43,32144.43,32227.43,2044,315,0
2022-11-04T14:00:00+00:00,32226.43,32285.43,32185.43,32236.43,2300,315,0
2022-11-04T15:00:00+00:00,32238.43,32323.93,31879.26,32310.43,4074,315,0
2022-11-04T16:00:00+00:00,32313.43,32394.58,32148.58,32309.58,4953,285,0
2022-11-04T17:00:00+00:00,32313.58,32630.58,32307.58,32492.58,5067,285,0
2022-11-04T18:00:00+00:00,32498.23,32552.58,32009.93,32027.58,4776,285,0
2022-11-04T19:00:00+00:00,32022.58,32156.58,31951.58,32045.58,4786,285,0
2022-11-04T20:00:00+00:00,32046.58,32105.23,31963.23,32003.58,4389,285,0
2022-11-04T21:00:00+00:00,32004.23,32242.58,31948.58,32220.58,4208,285,0
2022-11-04T22:00:00+00:00,32221.58,32444.58,32197.58,32430.58,4382,285,0
2022-11-04T23:00:00+00:00,32437.58,32484.43,32357.03,32381.03,1512,285,0
2022-11-07T01:00:00+00:00,32133.48,32263.43,32133.48,32242.43,1681,315,0
2022-11-07T02:00:00+00:00,32243.43,32328.43,32242.43,32304.43,1543,315,0
2022-11-07T03:00:00+00:00,32304.43,32391.43,32252.43,32368.43,2240,315,0
2022-11-07T04:00:00+00:00,32368.43,32411.43,32353.43,32405.43,1680,315,0
2022-11-07T05:00:00+00:00,32406.43,32423.43,32365.43,32394.43,1618,315,0
2022-11-07T06:00:00+00:00,32394.43,32423.43,32384.43,32402.43,1008,315,0
2022-11-07T07:00:00+00:00,32401.43,32457.43,32383.43,32401.43,1392,315,0
2022-11-07T08:00:00+00:00,32398.43,32436.43,32398.43,32423.43,1345,315,0
2022-11-07T09:00:00+00:00,32422.43,32431.43,32301.43,32309.43,2101,315,0
2022-11-07T10:00:00+00:00,32311.43,32508.93,32286.43,32501.43,2901,315,0
2022-11-07T11:00:00+00:00,32501.43,32572.43,32501.43,32518.43,2433,315,0
2022-11-07T12:00:00+00:00,32518.43,32607.43,32518.43,32593.93,1830,315,0
2022-11-07T13:00:00+00:00,32595.43,32642.43,32590.43,32611.43,1796,315,0
